compensation_paid_pct,court_cases_active,court_cases_recent_90d,court_case_avg_age_days,rr_progress_pct,possession_refusing_pct,st_families,forest_clearance_applied,days_since_forest_clearance_needed,months_elapsed,months_total,dept_response_days,total_land_area_hectares,est_families_affected,lao_backlog_ratio,political_cycle_proximity,document_rejection_rate,is_schedule_v_tribal,is_forest_land,is_urban_commercial,stage_completed,risk_score,risk_level,actual_delay_months,actual_delay_days,persona
44.6,6,1,270.80923167936044,34.8,31.7,5,0,80,18,36,18.5,254.2,56,2.56,4,0.318,0,1,0,1,63.2,HIGH,9.4,286,HIGH_backlog
90.5,0,0,46.462613470161806,92.4,5.5,0,1,0,17,18,5.2,148.6,27,0.5,44,0.011,0,0,0,1,12.0,LOW,2.1,64,LOW_streamlined
78.0,0,0,57.018865541832994,77.5,7.1,0,1,0,5,30,7.2,20.6,5,0.27,46,0.02,0,0,1,1,12.0,LOW,0.1,3,LOW_streamlined
67.9,3,0,178.60537006030933,57.8,15.3,0,1,0,15,36,13.1,82.0,20,1.3,25,0.195,0,0,0,0,24.3,MODERATE,4.5,137,MODERATE_standard
35.9,10,4,339.42683467239874,22.1,42.2,13,0,192,51,48,34.2,907.0,276,4.03,16,0.512,0,1,0,1,84.8,CRITICAL,21.4,651,CRITICAL_injunction
83.3,1,0,48.48031948902623,92.0,3.5,0,1,0,17,30,9.0,129.1,13,0.25,47,0.077,0,0,1,0,12.0,LOW,0.6,18,LOW_streamlined
53.7,7,2,277.3067025978978,34.7,28.7,19,1,0,23,48,20.5,508.6,106,3.49,23,0.348,0,0,0,1,53.0,HIGH,11.7,356,HIGH_backlog
94.2,0,0,47.93437773241371,87.0,0.5,0,1,0,16,30,7.3,230.5,25,0.41,16,0.068,0,0,0,1,12.0,LOW,1.1,33,LOW_streamlined
95.4,0,0,20.95474113500577,80.5,4.8,0,1,0,7,24,8.9,44.2,1,0.79,12,0.076,0,0,0,1,12.0,LOW,0.2,6,LOW_streamlined
60.5,4,0,160.8487986676457,53.5,11.4,0,1,0,20,24,15.6,299.2,51,1.71,13,0.13,0,0,0,1,30.5,MODERATE,5.5,167,MODERATE_standard
31.7,10,3,343.0963096222724,5.2,54.8,5,0,351,43,36,29.8,547.7,112,4.09,22,0.709,0,1,0,1,92.0,CRITICAL,22.1,672,CRITICAL_injunction
44.5,9,1,245.17280074398093,42.3,32.4,8,0,71,36,48,22.8,281.4,73,2.27,24,0.302,0,0,0,1,54.9,HIGH,11.6,353,HIGH_backlog
38.8,7,3,256.6260239280409,47.8,33.4,30,1,0,32,48,21.3,604.7,149,2.52,6,0.257,1,0,0,1,59.6,HIGH,10.8,328,HIGH_backlog
90.8,0,0,51.9761027861106,83.5,1.6,0,1,0,11,18,7.9,217.0,27,0.24,25,0.077,0,0,1,1,12.0,LOW,1.5,46,LOW_streamlined
12.3,12,2,285.96531171828923,23.7,50.6,12,0,205,36,36,33.8,818.2,255,5.49,22,0.705,0,1,0,0,94.0,CRITICAL,25.5,775,CRITICAL_injunction
33.7,18,4,391.7875394139474,5.6,51.2,17,0,223,47,48,27.0,1331.6,342,5.27,5,0.486,0,0,0,1,90.6,CRITICAL,19.5,593,CRITICAL_injunction
23.4,14,5,492.023855128779,5.2,35.4,14,0,194,44,48,27.1,1133.9,295,3.97,23,0.541,0,1,0,0,86.5,CRITICAL,26.9,818,CRITICAL_injunction
70.7,2,0,172.15047377002077,52.3,15.8,1,1,0,19,36,12.4,173.4,26,1.2,15,0.202,0,0,0,0,25.7,MODERATE,5.9,179,MODERATE_standard
34.0,12,3,349.9821502806696,13.1,45.4,9,0,287,27,36,31.4,868.9,194,5.15,9,0.718,0,1,0,0,91.3,CRITICAL,31.3,952,CRITICAL_injunction
73.3,3,0,121.91864399650288,54.1,12.3,0,1,0,12,36,13.2,435.0,59,1.42,31,0.099,0,1,1,0,24.4,MODERATE,5.1,155,MODERATE_standard
42.4,6,2,197.64089412871434,34.0,27.0,23,0,107,29,36,23.6,412.0,113,3.52,6,0.486,0,0,0,0,67.4,HIGH,13.4,407,HIGH_backlog
63.3,3,0,101.52366115134382,60.9,10.3,2,1,0,22,24,10.5,411.1,64,1.35,28,0.132,0,1,0,1,28.8,MODERATE,7.2,219,MODERATE_standard
27.1,12,4,539.7158579122704,8.1,40.2,15,0,221,43,36,31.5,929.8,311,3.73,21,0.672,0,1,0,0,85.1,CRITICAL,18.3,556,CRITICAL_injunction
32.3,12,2,418.6721022320222,14.3,62.8,69,0,238,36,60,24.5,515.6,155,4.66,22,0.761,1,0,0,0,88.4,CRITICAL,29.4,894,CRITICAL_injunction
30.8,12,3,539.5495207080476,22.9,60.1,17,0,240,26,36,25.0,1092.4,356,3.56,11,0.679,0,0,0,0,85.6,CRITICAL,16.1,489,CRITICAL_injunction
28.8,12,3,340.18601828400926,10.3,47.5,12,0,321,40,48,27.1,769.5,253,5.19,12,0.645,0,1,0,0,91.6,CRITICAL,17.1,520,CRITICAL_injunction
76.6,0,0,55.7978297732839,80.4,6.4,0,1,0,16,30,6.9,166.1,21,0.35,22,0.074,0,0,0,1,12.9,LOW,1.5,46,LOW_streamlined
60.6,2,0,164.49927723019613,68.9,11.0,1,1,0,22,36,11.3,236.0,29,1.47,21,0.199,0,1,0,1,29.6,MODERATE,5.4,164,MODERATE_standard
64.8,3,0,133.2986648596712,69.0,10.7,1,1,0,20,24,14.0,190.2,23,1.38,7,0.193,0,0,0,1,27.7,MODERATE,6.2,188,MODERATE_standard
52.4,9,1,314.760204062567,47.4,34.8,18,0,41,26,48,23.6,321.0,105,3.29,23,0.27,0,1,0,1,59.9,HIGH,10.8,328,HIGH_backlog
54.5,6,3,316.0088879062499,31.9,28.1,6,1,0,30,36,20.8,192.3,47,3.29,15,0.408,0,1,0,0,57.4,HIGH,14.7,447,HIGH_backlog
83.3,0,0,20.095107669996963,86.2,1.0,0,1,0,13,24,8.7,143.6,12,0.36,26,0.021,0,0,0,1,12.0,LOW,0.6,18,LOW_streamlined
94.5,1,0,53.84197030375929,82.8,3.8,0,1,0,6,18,5.9,134.1,17,0.49,27,0.075,0,0,1,1,12.0,LOW,0.6,18,LOW_streamlined
32.9,12,4,295.23186279401966,5.4,53.3,38,0,228,36,36,34.3,303.2,75,4.45,18,0.556,1,0,0,0,89.1,CRITICAL,23.7,720,CRITICAL_injunction
93.9,0,0,42.98350213497891,80.3,3.3,0,1,0,4,30,4.2,33.5,5,0.7,39,0.022,0,0,0,1,12.0,LOW,0.5,15,LOW_streamlined
94.1,1,0,40.79216779344965,86.1,5.7,0,1,0,8,24,5.8,202.4,23,0.5,23,0.08,0,0,1,1,12.0,LOW,0.1,3,LOW_streamlined
51.5,7,3,303.6928131143836,40.2,34.1,10,0,0,22,36,22.3,175.0,56,2.64,10,0.379,0,0,0,0,56.2,HIGH,13.6,413,HIGH_backlog
90.8,0,0,22.746328301045452,84.0,6.9,0,1,0,10,24,8.6,115.6,16,0.68,38,0.033,0,0,1,1,12.0,LOW,2.4,73,LOW_streamlined
68.3,5,0,60.67663482004651,55.1,15.6,0,1,0,15,36,11.9,367.2,68,1.49,33,0.123,0,0,1,1,27.3,MODERATE,3.3,100,MODERATE_standard
80.7,1,0,12.05438914837126,85.0,3.1,0,1,0,11,18,5.9,64.9,7,0.65,22,0.051,0,0,1,1,12.0,LOW,2.2,67,LOW_streamlined
65.4,2,1,68.94622618442786,54.1,17.6,4,1,0,16,36,12.4,408.1,93,1.54,16,0.21,0,0,0,1,29.6,MODERATE,4.3,131,MODERATE_standard
58.2,5,0,83.66423986212399,68.2,17.6,4,1,0,23,24,13.2,397.4,91,1.77,10,0.192,0,0,1,1,35.6,MODERATE,3.9,119,MODERATE_standard
77.7,1,0,58.360365080284524,91.9,1.8,0,1,0,9,30,4.1,224.8,13,0.73,30,0.073,0,0,1,1,12.0,LOW,1.1,33,LOW_streamlined
50.5,9,2,246.65325026544915,43.9,30.8,37,1,0,29,36,18.7,795.5,207,2.65,22,0.397,0,1,0,1,55.8,HIGH,12.0,365,HIGH_backlog
81.0,1,0,48.568538943611195,83.8,3.4,0,1,0,14,24,6.9,124.2,9,0.39,45,0.056,0,0,1,0,12.0,LOW,1.5,46,LOW_streamlined
30.3,18,3,341.7185058503006,16.5,61.0,69,0,282,39,60,22.8,560.9,190,4.86,10,0.728,1,0,0,1,93.5,CRITICAL,31.1,945,CRITICAL_injunction
33.3,12,2,486.1343826640941,18.4,41.9,7,0,160,43,48,23.8,548.8,158,5.07,18,0.539,0,1,0,0,90.7,CRITICAL,19.4,590,CRITICAL_injunction
76.4,0,0,15.150703956902536,78.6,1.7,0,1,0,15,18,6.8,62.0,10,0.62,42,0.039,0,0,0,1,12.0,LOW,1.4,43,LOW_streamlined
27.7,12,2,548.2224164644686,20.1,43.4,17,0,249,46,36,32.1,1110.6,358,5.42,21,0.634,0,0,0,0,91.2,CRITICAL,20.5,623,CRITICAL_injunction
23.7,14,4,467.6029404730971,10.5,53.5,19,0,209,47,36,26.5,1263.9,383,3.92,22,0.781,0,1,0,0,91.7,CRITICAL,19.8,602,CRITICAL_injunction
70.5,3,1,142.28797218629995,54.0,13.5,0,1,0,18,36,9.8,86.1,18,1.97,13,0.111,0,0,0,1,27.2,MODERATE,4.5,137,MODERATE_standard
25.6,12,2,449.9204810100555,21.5,46.9,16,0,215,43,48,20.4,1213.6,331,3.69,20,0.47,0,0,0,0,87.0,CRITICAL,20.4,620,CRITICAL_injunction
14.8,10,2,474.2260745726412,15.5,48.6,20,1,353,32,60,23.3,1314.5,415,4.83,11,0.471,0,0,0,0,75.8,CRITICAL,24.3,739,CRITICAL_injunction
28.4,14,5,326.30765220466554,9.1,60.5,66,0,352,44,60,31.7,655.0,149,4.07,14,0.592,1,0,0,0,87.8,CRITICAL,26.8,815,CRITICAL_injunction
22.9,12,4,549.2453888730613,8.0,40.9,11,0,330,49,60,31.2,946.0,235,5.29,3,0.775,0,0,0,1,90.4,CRITICAL,30.7,933,CRITICAL_injunction
14.8,12,4,433.87545165744564,20.2,41.6,10,0,129,38,48,31.9,692.4,202,3.63,22,0.525,0,1,0,0,86.2,CRITICAL,25.4,772,CRITICAL_injunction
41.3,9,2,238.535081190099,47.9,32.7,2,1,0,28,36,19.3,196.2,38,2.42,10,0.473,0,1,0,0,60.3,HIGH,14.6,444,HIGH_backlog
24.2,18,5,309.36742251951966,16.9,43.3,22,1,239,42,48,31.6,1304.7,445,4.13,17,0.776,0,0,0,0,71.4,CRITICAL,23.6,717,CRITICAL_injunction
69.1,2,0,134.49630261277832,55.3,16.7,0,1,0,11,24,12.1,102.4,12,1.19,9,0.189,0,1,1,1,24.8,MODERATE,6.9,210,MODERATE_standard
78.4,0,0,42.6729139102698,85.9,0.8,0,1,0,10,30,6.4,230.4,27,0.3,30,0.073,0,0,0,1,12.0,LOW,1.9,58,LOW_streamlined
83.3,0,0,46.78120751087545,90.1,3.1,0,1,0,14,18,4.2,143.2,14,0.33,35,0.017,0,0,1,0,12.0,LOW,2.2,67,LOW_streamlined
58.5,3,1,138.19825933808596,63.4,10.9,0,1,0,19,36,10.6,88.7,18,1.23,27,0.143,0,0,0,1,23.6,LOW,0.3,9,MODERATE_standard
28.2,14,2,467.73253295262003,18.9,55.9,21,0,293,41,48,34.9,1485.0,430,4.89,17,0.63,0,1,0,0,89.4,CRITICAL,31.9,970,CRITICAL_injunction
70.2,2,0,136.00294943677144,65.0,10.4,0,1,0,12,36,9.8,245.2,32,1.69,37,0.216,0,1,1,1,21.9,LOW,2.3,70,MODERATE_standard
87.7,0,0,46.17891058205747,96.6,7.8,0,1,0,13,24,8.1,186.8,23,0.83,14,0.031,0,0,1,1,12.0,LOW,1.1,33,LOW_streamlined
53.9,6,1,225.3345948381585,43.3,22.1,9,0,0,30,36,21.1,290.1,72,2.71,26,0.408,0,1,0,1,51.2,HIGH,10.7,325,HIGH_backlog
48.6,6,3,267.296936918469,26.0,32.6,10,1,0,37,36,20.3,271.3,51,3.38,5,0.399,0,0,0,0,56.3,HIGH,14.8,450,HIGH_backlog
77.1,0,0,12.927071097503898,93.3,0.8,0,1,0,16,30,6.0,213.4,19,0.77,16,0.057,0,0,1,1,12.0,LOW,0.2,6,LOW_streamlined
24.4,10,5,395.8632958011098,6.8,57.1,20,0,345,31,48,34.9,1389.3,407,4.55,8,0.727,0,1,0,1,91.4,CRITICAL,20.0,608,CRITICAL_injunction
49.9,6,1,200.49971583084601,28.3,20.1,5,1,0,32,36,22.0,244.1,59,3.3,18,0.272,0,0,0,0,49.7,HIGH,11.8,359,HIGH_backlog
72.5,2,0,125.7222867634973,54.8,13.7,0,1,0,13,24,11.3,381.4,75,1.67,8,0.1,0,0,0,1,22.6,LOW,0.2,6,MODERATE_standard
24.1,14,4,493.08928968545047,19.5,52.8,42,0,210,44,48,28.7,216.1,68,3.67,9,0.594,1,0,0,0,93.2,CRITICAL,16.3,496,CRITICAL_injunction
62.1,3,0,159.40428086762373,53.4,15.5,0,1,0,18,24,14.5,366.1,47,1.75,18,0.097,0,0,0,1,27.1,MODERATE,6.9,210,MODERATE_standard
41.2,7,1,225.00841699062673,25.3,23.3,21,0,107,25,48,18.0,549.6,133,2.39,9,0.493,0,0,0,0,62.6,HIGH,10.8,328,HIGH_backlog
55.6,7,2,240.05357571255618,43.0,29.7,8,0,80,26,36,19.8,243.7,49,2.68,8,0.485,0,1,0,1,59.3,HIGH,13.6,413,HIGH_backlog
51.3,7,2,222.5954596773667,44.1,32.5,10,0,0,23,36,20.8,750.1,167,2.78,8,0.295,1,1,0,1,62.0,HIGH,8.1,246,HIGH_backlog
79.7,1,0,14.059085269584646,91.8,2.8,0,1,0,9,18,7.2,129.1,8,0.53,45,0.03,0,0,1,1,12.0,LOW,1.8,55,LOW_streamlined
64.0,2,0,110.6545868460218,60.7,14.4,1,1,0,15,36,11.4,280.9,49,1.18,13,0.111,0,0,0,0,25.2,MODERATE,3.6,109,MODERATE_standard
25.7,18,5,285.04588284451467,6.1,47.6,94,0,331,48,48,21.2,427.0,130,3.89,23,0.747,1,0,0,0,91.0,CRITICAL,18.3,556,CRITICAL_injunction
77.3,1,0,15.902944988090708,79.2,3.7,0,1,0,17,24,5.2,227.6,21,0.34,31,0.071,0,0,0,1,12.0,LOW,2.0,61,LOW_streamlined
82.0,2,0,39.026575222886834,80.5,7.7,0,1,0,7,18,4.6,145.0,17,0.53,46,0.039,0,0,1,0,12.0,LOW,0.6,18,LOW_streamlined
89.4,1,0,52.7408282284559,85.4,6.4,0,1,0,7,30,8.4,38.3,4,0.66,22,0.044,0,0,0,1,12.0,LOW,1.4,43,LOW_streamlined
60.7,4,0,126.93052804137514,68.1,15.5,0,1,0,16,24,14.7,323.3,61,1.22,9,0.194,0,0,0,0,24.0,LOW,1.1,33,MODERATE_standard
30.6,12,2,401.9519065802963,8.8,54.5,17,0,352,44,60,29.6,1266.8,357,3.81,7,0.473,0,1,0,1,85.0,CRITICAL,19.3,587,CRITICAL_injunction
76.7,0,0,29.14841165954609,77.8,6.7,0,1,0,10,30,6.6,249.3,34,0.82,47,0.011,0,0,0,1,12.0,LOW,2.0,61,LOW_streamlined
22.1,18,3,493.2210719715887,23.4,63.5,134,0,163,43,48,28.0,911.1,338,5.0,21,0.752,1,0,0,1,85.3,CRITICAL,30.4,924,CRITICAL_injunction
60.7,4,0,179.2440628065846,57.4,16.2,0,1,0,9,36,12.3,142.3,31,1.76,7,0.145,0,0,0,1,25.2,MODERATE,6.8,207,MODERATE_standard
43.9,7,2,182.68240553084593,43.8,29.5,5,0,71,26,48,19.1,136.0,25,2.34,25,0.442,1,0,0,0,61.4,HIGH,11.2,340,HIGH_backlog
47.7,6,1,254.63700712949804,25.6,34.7,3,0,0,20,48,16.6,102.6,34,3.42,15,0.366,0,1,0,0,57.8,HIGH,10.2,310,HIGH_backlog
91.8,2,0,45.41772195714848,94.3,7.8,0,1,0,8,30,8.5,219.4,14,0.32,37,0.061,0,0,1,1,12.0,LOW,0.1,3,LOW_streamlined
94.2,0,0,58.75713496930505,84.2,6.1,0,1,0,8,18,7.6,69.6,13,0.47,35,0.05,0,0,0,1,12.0,LOW,1.6,49,LOW_streamlined
19.1,12,4,422.26717039168835,6.3,63.0,11,0,250,48,36,31.9,818.9,233,3.89,23,0.603,0,1,0,0,94.0,CRITICAL,23.2,705,CRITICAL_injunction
27.8,12,3,546.5872552245403,9.4,50.3,250,0,213,29,36,33.7,1457.8,503,4.19,16,0.788,1,0,0,1,87.7,CRITICAL,26.9,818,CRITICAL_injunction
18.1,12,2,548.2984681343328,17.2,47.1,15,0,300,49,60,26.6,956.5,314,4.74,3,0.623,0,1,0,0,92.7,CRITICAL,24.5,745,CRITICAL_injunction
17.0,10,2,514.7243228295321,15.3,45.4,4,0,154,26,36,27.4,392.0,88,5.41,15,0.701,0,1,0,0,94.0,CRITICAL,16.3,496,CRITICAL_injunction
52.8,6,1,275.17076817798755,33.4,32.1,2,0,76,34,48,21.1,123.8,30,2.95,7,0.365,0,0,0,0,57.6,HIGH,14.9,453,HIGH_backlog
70.2,2,1,81.7550966416695,60.4,9.2,3,1,0,18,24,12.2,381.9,84,1.63,23,0.196,0,1,1,1,29.4,MODERATE,4.7,143,MODERATE_standard
85.9,1,0,34.65544241241223,75.3,1.9,0,1,0,15,24,7.9,174.2,21,0.69,47,0.046,0,0,1,1,12.0,LOW,2.2,67,LOW_streamlined
39.0,6,2,316.32630301402196,33.6,31.5,26,0,0,27,36,22.2,500.9,136,3.23,27,0.301,1,1,0,0,61.0,HIGH,10.1,307,HIGH_backlog
66.8,4,0,96.35891167972255,71.3,14.9,0,1,0,15,24,9.7,107.2,20,1.68,12,0.116,0,0,1,0,25.7,MODERATE,4.8,146,MODERATE_standard
78.0,1,0,56.55039048245616,76.5,1.5,0,1,0,7,30,6.9,65.2,11,0.79,18,0.073,0,0,1,1,12.0,LOW,0.2,6,LOW_streamlined
95.9,1,0,52.967873925822595,80.5,1.9,0,1,0,7,30,5.9,135.8,16,0.81,24,0.024,0,0,1,1,12.0,LOW,1.7,52,LOW_streamlined
32.1,18,4,402.1552593460105,9.4,56.7,11,0,157,30,36,28.0,743.1,223,3.83,11,0.593,0,1,0,0,91.5,CRITICAL,19.1,581,CRITICAL_injunction
63.0,3,0,150.54284118759466,58.6,10.2,3,1,0,10,24,10.3,433.6,77,1.95,17,0.122,0,0,0,0,27.9,MODERATE,6.4,195,MODERATE_standard
35.5,12,2,359.44761018388454,6.3,47.9,7,0,260,45,60,24.6,439.8,142,4.87,20,0.597,0,1,0,0,92.5,CRITICAL,17.3,526,CRITICAL_injunction
40.5,6,3,295.3956610751011,48.0,27.5,5,0,0,29,48,17.7,213.3,34,2.22,22,0.411,0,0,0,1,55.2,HIGH,8.9,271,HIGH_backlog
16.7,14,3,290.6599495888139,8.8,46.9,164,1,124,24,60,25.4,1287.5,327,4.02,17,0.558,1,0,0,1,77.6,CRITICAL,27.6,839,CRITICAL_injunction
34.3,10,3,334.0725236681742,17.8,55.7,172,0,354,45,48,21.3,1260.1,342,4.94,5,0.453,1,0,0,0,88.9,CRITICAL,16.5,502,CRITICAL_injunction
91.0,0,0,29.013243930666047,80.3,6.6,0,1,0,14,24,8.3,147.3,20,0.25,32,0.059,0,0,0,1,12.0,LOW,0.6,18,LOW_streamlined
89.6,1,0,33.75945800210719,95.4,7.3,0,1,0,14,24,5.5,83.3,3,0.55,30,0.053,0,0,1,1,12.0,LOW,1.6,49,LOW_streamlined
19.0,12,5,528.5396623187467,14.9,60.2,21,0,135,38,48,26.7,1435.1,436,4.19,6,0.768,0,0,0,0,92.4,CRITICAL,23.4,711,CRITICAL_injunction
71.8,2,1,149.24369160342155,51.3,12.7,0,1,0,13,36,15.1,312.0,41,1.21,31,0.172,0,0,0,1,22.9,LOW,2.3,70,MODERATE_standard
43.7,6,1,208.52280775396895,43.4,23.6,6,1,0,31,36,21.8,529.6,118,3.18,12,0.359,0,1,0,1,52.7,HIGH,12.7,386,HIGH_backlog
15.9,10,2,511.6682472545647,18.4,63.7,23,0,165,31,48,35.0,1451.3,475,4.06,3,0.692,0,1,0,0,94.0,CRITICAL,29.1,885,CRITICAL_injunction
48.7,6,1,280.4468034768911,34.4,34.0,2,0,0,18,36,16.6,140.8,42,3.21,14,0.446,0,1,0,0,55.6,HIGH,12.1,368,HIGH_backlog
72.3,3,0,60.02416777611725,60.0,9.2,0,1,0,17,24,15.2,120.1,21,1.8,28,0.098,0,1,0,1,23.9,LOW,1.5,46,MODERATE_standard
81.4,0,0,27.531804073920394,81.1,4.8,0,1,0,16,30,8.6,75.3,7,0.47,41,0.024,0,0,1,1,12.0,LOW,2.0,61,LOW_streamlined
47.6,6,1,315.31807707987093,34.8,21.1,26,0,47,23,48,23.4,517.8,107,2.86,26,0.253,0,0,0,1,52.1,HIGH,11.7,356,HIGH_backlog
20.5,10,5,537.3322243000434,20.3,51.9,69,1,134,46,48,21.4,515.7,119,5.05,6,0.704,1,0,0,0,77.4,CRITICAL,29.4,894,CRITICAL_injunction
95.3,1,0,18.91496404178779,78.8,6.6,0,1,0,10,24,4.4,127.8,23,0.79,47,0.016,0,0,1,1,12.0,LOW,2.0,61,LOW_streamlined
88.6,1,0,57.93287072581674,96.5,7.0,0,1,0,15,30,8.8,119.4,15,0.63,38,0.059,0,0,1,1,12.0,LOW,0.0,0,LOW_streamlined
87.3,0,0,25.745031643246538,93.5,1.6,0,1,0,6,24,8.3,77.4,12,0.59,43,0.039,0,0,0,1,12.0,LOW,0.4,12,LOW_streamlined
29.4,12,2,370.9547425483835,22.8,42.8,5,0,203,38,36,23.0,452.2,111,5.36,5,0.759,0,1,0,0,89.7,CRITICAL,20.3,617,CRITICAL_injunction
21.1,14,3,388.7762460209616,18.9,35.9,159,0,166,49,60,26.6,1029.0,278,3.55,5,0.779,1,0,0,0,88.8,CRITICAL,29.4,894,CRITICAL_injunction
81.3,0,0,48.7518713271597,88.0,3.3,0,1,0,14,18,8.4,36.0,3,0.24,34,0.032,0,0,0,1,12.0,LOW,1.2,36,LOW_streamlined
87.3,0,0,28.344257581874444,94.9,2.2,0,1,0,8,30,7.0,243.7,38,0.81,41,0.028,0,0,1,1,12.0,LOW,1.9,58,LOW_streamlined
80.8,2,0,12.93203504132245,75.8,7.5,0,1,0,13,24,7.8,55.1,6,0.23,45,0.018,0,0,0,1,14.3,LOW,2.2,67,LOW_streamlined
84.0,0,0,37.062598138027205,81.3,1.9,0,1,0,16,24,8.3,124.8,14,0.74,40,0.041,0,0,1,1,12.0,LOW,1.7,52,LOW_streamlined
13.1,14,3,342.1077840673462,22.7,56.4,2,0,123,34,48,30.4,252.3,58,3.96,20,0.613,0,1,0,0,91.9,CRITICAL,28.1,854,CRITICAL_injunction
88.9,0,0,16.870493511699593,81.2,0.8,0,1,0,13,18,6.2,92.0,8,0.3,44,0.066,0,0,0,1,12.0,LOW,2.0,61,LOW_streamlined
70.7,3,1,91.99170921965008,61.2,10.8,1,1,0,16,24,15.6,359.3,55,1.82,30,0.19,0,1,1,1,29.4,MODERATE,4.1,125,MODERATE_standard
39.7,6,1,216.07266877713593,38.6,27.5,5,1,0,23,48,17.1,229.6,36,2.46,24,0.36,0,1,0,1,52.4,HIGH,13.6,413,HIGH_backlog
12.2,14,3,422.9933105978095,18.5,55.2,15,0,288,35,60,28.8,1159.0,316,3.66,16,0.691,0,0,0,1,91.9,CRITICAL,30.0,912,CRITICAL_injunction
42.2,9,3,210.80948006568065,33.3,24.1,15,0,0,36,36,23.8,365.1,101,3.04,4,0.259,0,1,0,1,61.1,HIGH,9.6,292,HIGH_backlog
39.7,7,1,271.3681490505313,44.9,32.9,17,1,0,20,48,19.9,347.3,70,2.5,16,0.489,0,1,0,0,54.5,HIGH,14.6,444,HIGH_backlog
13.0,12,5,405.56192146073863,23.3,39.4,4,0,125,29,36,23.7,232.0,87,4.37,15,0.51,0,0,0,0,87.5,CRITICAL,17.6,535,CRITICAL_injunction
30.2,12,3,318.3039782636875,22.7,62.5,221,0,346,28,60,33.3,1229.3,337,5.0,2,0.593,1,0,0,0,89.9,CRITICAL,30.3,921,CRITICAL_injunction
32.4,12,2,385.97224633324214,5.8,37.8,3,0,335,33,60,23.6,286.4,66,4.91,8,0.466,0,1,0,0,87.2,CRITICAL,25.9,787,CRITICAL_injunction
15.1,12,5,521.6060026106879,14.4,52.1,10,0,228,37,36,26.8,751.2,201,4.53,13,0.783,0,1,0,0,94.0,CRITICAL,20.4,620,CRITICAL_injunction
71.0,2,0,117.87793252635862,70.1,11.4,1,1,0,8,24,10.3,144.2,26,1.94,6,0.138,0,1,1,0,25.5,MODERATE,4.4,134,MODERATE_standard
50.9,6,1,204.90188869479192,39.4,21.6,33,1,85,34,48,17.4,506.6,136,3.59,14,0.274,0,0,0,1,47.4,HIGH,12.1,368,HIGH_backlog
31.0,10,2,507.45540935202996,22.8,51.7,18,0,233,36,48,34.5,1339.4,361,4.86,23,0.636,0,0,0,1,91.0,CRITICAL,21.9,666,CRITICAL_injunction
89.4,1,0,50.51242222120085,90.4,1.1,0,1,0,5,18,4.7,92.2,14,0.75,47,0.07,0,0,1,1,12.0,LOW,1.7,52,LOW_streamlined
25.4,10,3,498.37629865657277,12.3,43.0,15,0,122,27,36,27.0,963.0,316,4.08,12,0.592,0,0,0,0,83.2,CRITICAL,29.6,900,CRITICAL_injunction
14.7,18,4,357.7168791307365,14.9,50.4,11,0,177,47,48,21.9,774.2,236,5.01,17,0.663,0,1,0,1,94.0,CRITICAL,28.2,857,CRITICAL_injunction
29.0,10,5,342.9288550976098,8.0,41.0,9,0,187,44,60,26.2,507.2,182,4.93,21,0.514,0,0,0,0,87.2,CRITICAL,16.7,508,CRITICAL_injunction
28.0,12,3,489.09116212846413,10.1,41.0,15,0,159,40,48,23.8,1297.6,318,3.93,18,0.615,0,0,0,0,85.3,CRITICAL,22.7,690,CRITICAL_injunction
52.0,7,3,187.8327125238069,31.0,28.7,6,0,0,30,36,19.1,162.1,34,3.44,26,0.4,0,1,0,1,54.9,HIGH,10.5,319,HIGH_backlog
93.3,0,0,42.88685394937362,91.1,6.2,0,1,0,11,30,7.8,209.8,30,0.6,44,0.029,0,0,0,1,12.0,LOW,2.2,67,LOW_streamlined
93.9,0,0,22.18683310139049,87.7,4.2,0,1,0,16,24,8.1,82.0,9,0.27,29,0.054,0,0,1,1,12.0,LOW,1.9,58,LOW_streamlined
43.4,9,1,258.73218953196795,33.5,20.9,29,1,55,19,48,17.0,778.4,140,2.67,24,0.277,1,1,0,1,58.8,HIGH,8.1,246,HIGH_backlog
66.9,4,1,69.81826854776857,50.8,9.2,1,1,0,17,24,9.9,303.0,40,1.9,32,0.219,0,0,1,1,27.6,MODERATE,5.8,176,MODERATE_standard
73.7,5,0,125.98602713853026,52.5,12.6,2,1,0,15,36,11.2,429.9,74,1.55,24,0.114,0,1,0,1,31.2,MODERATE,6.4,195,MODERATE_standard
78.4,0,0,57.925413468010255,97.3,4.3,0,1,0,5,24,4.2,214.2,27,0.85,18,0.074,0,0,0,1,12.0,LOW,1.0,30,LOW_streamlined
50.2,7,1,215.5430375146105,31.0,23.7,27,1,45,25,36,23.1,387.7,115,2.38,5,0.391,1,1,0,0,49.6,HIGH,11.4,347,HIGH_backlog
83.3,0,0,20.74762250784604,96.2,6.8,0,1,0,14,18,8.6,149.6,14,0.33,13,0.033,0,0,1,1,12.0,LOW,2.4,73,LOW_streamlined
66.2,2,0,166.47552126050496,51.5,14.7,0,1,0,22,36,12.7,122.4,29,1.89,33,0.091,0,0,1,1,26.1,MODERATE,6.0,182,MODERATE_standard
34.6,10,3,467.2132059325089,15.6,58.9,184,0,350,41,60,29.1,1409.9,382,4.55,2,0.475,1,0,0,1,89.0,CRITICAL,21.4,651,CRITICAL_injunction
